subj,is.analysis.group,roi,param,beta
DMCC9478705,TRUE,frontoparietal_L,target,-0.0335804567156687
DMCC9953810,TRUE,frontoparietal_L,target,-0.0800139040585368
107321,TRUE,none_L,target,0.00574591421816791
115825,FALSE,none_L,target,-0.0928693169015692
123117,TRUE,none_L,target,0.0510699246155127
130114,TRUE,none_L,target,-0.0162709191873155
130518,FALSE,none_L,target,0.206253806835198
132017,TRUE,none_L,target,0.104241617057017
138837,TRUE,none_L,target,-0.0211623949510254
141422,TRUE,none_L,target,0.0922163675800552
150423,TRUE,none_L,target,0.101816094168242
158136,TRUE,none_L,target,0.178337094722443
160830,TRUE,none_L,target,0.0881977639356257
161832,TRUE,none_L,target,0.0512011343519069
165032,TRUE,none_L,target,0.138698546426418
171330,TRUE,none_L,target,0.0185412481734313
178243,TRUE,none_L,target,0.15626052814492
178647,FALSE,none_L,target,-0.0242865097506414
178950,TRUE,none_L,target,0.117836715798154
182436,TRUE,none_L,target,-0.00327988980328889
197449,TRUE,none_L,target,0.0519016230392519
203418,TRUE,none_L,target,-0.0426650535366357
204319,TRUE,none_L,target,0.0973766936801922
233326,FALSE,none_L,target,-0.0241038800761475
300618,TRUE,none_L,target,0.135291829473774
317332,TRUE,none_L,target,-0.0498001718291217
346945,TRUE,none_L,target,0.0907044726360784
352738,TRUE,none_L,target,-0.0647320644714905
393550,FALSE,none_L,target,0.0225593491367433
448347,TRUE,none_L,target,0.150694089578698
580650,TRUE,none_L,target,0.0277035541766066
594156,TRUE,none_L,target,-0.0329365534761545
601127,TRUE,none_L,target,0.0303208582975054
765864,TRUE,none_L,target,0.021063794757773
814649,TRUE,none_L,target,0.0958457638791974
843151,TRUE,none_L,target,0.0662850056307544
849971,TRUE,none_L,target,0.013376589604737
873968,TRUE,none_L,target,-0.0617197578865949
877168,TRUE,none_L,target,0.106193877900973
DMCC1328342,FALSE,none_L,target,0.190879826066442
DMCC1596165,FALSE,none_L,target,-0.138708125616231
DMCC1971064,TRUE,none_L,target,0.0326697470739152
DMCC2442951,TRUE,none_L,target,-0.0420758194397691
DMCC2803654,FALSE,none_L,target,0.104850714868501
DMCC2834766,FALSE,none_L,target,0.114876047250954
DMCC3062542,TRUE,none_L,target,0.0534302588188768
DMCC4191255,FALSE,none_L,target,-0.0225456218050404
DMCC4260551,FALSE,none_L,target,0.0657240426897372
DMCC4854075,TRUE,none_L,target,0.119517874249061
DMCC5009144,TRUE,none_L,target,0.0105033729489461
DMCC5195268,FALSE,none_L,target,0.241428607295326
DMCC5775387,FALSE,none_L,target,0.0136605021217194
DMCC6371570,FALSE,none_L,target,-0.0834049444141628
DMCC6418065,TRUE,none_L,target,0.00365093676331291
DMCC6484785,TRUE,none_L,target,0.119224249765057
DMCC6661074,TRUE,none_L,target,0.0146702980373754
DMCC6671683,TRUE,none_L,target,-0.00991068667565989
DMCC6705371,FALSE,none_L,target,0.035142262128668
DMCC6721369,TRUE,none_L,target,0.014990293339125
DMCC6904377,FALSE,none_L,target,0.0669930307640384
DMCC7297690,TRUE,none_L,target,0.155044209647867
DMCC7921988,TRUE,none_L,target,0.131416847274397
DMCC8033964,TRUE,none_L,target,0.0518416594027002
DMCC8050964,TRUE,none_L,target,-0.0846328850129289
DMCC8078683,FALSE,none_L,target,-0.114546005664334
DMCC9441378,TRUE,none_L,target,-0.0569233393452447
DMCC9478705,TRUE,none_L,target,-0.0540860086312126
DMCC9953810,TRUE,none_L,target,-0.0425592297486045
107321,TRUE,retrosplenialtemporal_L,target,0.152067066068209
115825,FALSE,retrosplenialtemporal_L,target,0.00641920215748031
123117,TRUE,retrosplenialtemporal_L,target,-0.0433777309554764
130114,TRUE,retrosplenialtemporal_L,target,0.0653801920257234
130518,FALSE,retrosplenialtemporal_L,target,0.0630739289978131
132017,TRUE,retrosplenialtemporal_L,target,0.11351197083352
138837,TRUE,retrosplenialtemporal_L,target,0.0959016745954273
141422,TRUE,retrosplenialtemporal_L,target,0.0206361095931027
150423,TRUE,retrosplenialtemporal_L,target,0.00489913481286387
158136,TRUE,retrosplenialtemporal_L,target,-0.0725061825859292
160830,TRUE,retrosplenialtemporal_L,target,-0.0375537782755269
161832,TRUE,retrosplenialtemporal_L,target,0.0175007643155409
165032,TRUE,retrosplenialtemporal_L,target,-0.0375294509588148
171330,TRUE,retrosplenialtemporal_L,target,-0.108378438804629
178243,TRUE,retrosplenialtemporal_L,target,-0.0402224514772191
