subj,is.analysis.group,roi,param,beta
DMCC1596165,FALSE,dmfc_L,target,0.0173328162012985
DMCC1971064,TRUE,dmfc_L,target,-0.0971814535345705
DMCC2442951,TRUE,dmfc_L,target,-0.127843411832779
DMCC2803654,FALSE,dmfc_L,target,0.00947978981442562
DMCC2834766,FALSE,dmfc_L,target,-0.00468343639870146
DMCC3062542,TRUE,dmfc_L,target,-0.0462152525063382
DMCC4191255,FALSE,dmfc_L,target,0.0705067534415021
DMCC5009144,TRUE,dmfc_L,target,-0.033861470593903
DMCC5195268,FALSE,dmfc_L,target,0.0585673455839392
DMCC5775387,FALSE,dmfc_L,target,0.0311229702329428
DMCC6371570,FALSE,dmfc_L,target,0.0553696867945566
DMCC6418065,TRUE,dmfc_L,target,0.0756882887698513
DMCC6484785,TRUE,dmfc_L,target,0.0697256515927607
DMCC6661074,TRUE,dmfc_L,target,0.0164186633761463
DMCC6671683,TRUE,dmfc_L,target,-0.0540560607102647
DMCC6705371,FALSE,dmfc_L,target,0.0139084040491555
DMCC6721369,TRUE,dmfc_L,target,0.065918009054361
DMCC6904377,FALSE,dmfc_L,target,0.0237314054848272
DMCC7297690,TRUE,dmfc_L,target,-0.025935319113411
DMCC7921988,TRUE,dmfc_L,target,0.109594687864945
DMCC8033964,TRUE,dmfc_L,target,0.245378385086132
DMCC8050964,TRUE,dmfc_L,target,0.102972740266136
DMCC8078683,FALSE,dmfc_L,target,0.0497263350384459
DMCC9441378,TRUE,dmfc_L,target,0.00277286291446058
DMCC9478705,TRUE,dmfc_L,target,0.246194950358195
DMCC9953810,TRUE,dmfc_L,target,0.0266679558646894
107321,TRUE,dmfc_R,target,0.0108785270813769
115825,FALSE,dmfc_R,target,-0.077137926886592
123117,TRUE,dmfc_R,target,0.0439669440169833
130114,TRUE,dmfc_R,target,-0.0379595214909046
130518,FALSE,dmfc_R,target,0.0418706027953479
132017,TRUE,dmfc_R,target,-0.112330098517696
138837,TRUE,dmfc_R,target,0.211199569491338
141422,TRUE,dmfc_R,target,-0.0886486431180526
150423,TRUE,dmfc_R,target,-0.00803137888976454
158136,TRUE,dmfc_R,target,-0.0200309451242907
160830,TRUE,dmfc_R,target,0.0415335544707411
161832,TRUE,dmfc_R,target,-0.0139212660326152
165032,TRUE,dmfc_R,target,0.0854002017761418
171330,TRUE,dmfc_R,target,-0.0647285471435497
178243,TRUE,dmfc_R,target,0.00747676795378907
178647,FALSE,dmfc_R,target,-0.0557015234637419
178950,TRUE,dmfc_R,target,0.0109799745759709
182436,TRUE,dmfc_R,target,-0.186890629880835
197449,TRUE,dmfc_R,target,0.00977827114299876
203418,TRUE,dmfc_R,target,0.0558007795212925
204319,TRUE,dmfc_R,target,-0.0353589908626274
233326,FALSE,dmfc_R,target,0.0664970477983986
300618,TRUE,dmfc_R,target,-0.0594663862512692
317332,TRUE,dmfc_R,target,0.00800720714864377
346945,TRUE,dmfc_R,target,0.229004631919805
352738,TRUE,dmfc_R,target,0.0418699944707078
393550,FALSE,dmfc_R,target,0.0167868201776534
448347,TRUE,dmfc_R,target,0.0204117496697277
580650,TRUE,dmfc_R,target,0.0197848424385372
594156,TRUE,dmfc_R,target,-0.0150427827943232
601127,TRUE,dmfc_R,target,-0.00691731300759269
765864,TRUE,dmfc_R,target,0.0572532956382928
814649,TRUE,dmfc_R,target,0.000885927899073294
843151,TRUE,dmfc_R,target,0.10208838093407
849971,TRUE,dmfc_R,target,0.0371249527890161
873968,TRUE,dmfc_R,target,0.0268094354435211
877168,TRUE,dmfc_R,target,-0.00425184430629478
DMCC1328342,FALSE,dmfc_R,target,-0.078411559853841
DMCC1596165,FALSE,dmfc_R,target,0.0402260288670132
DMCC1971064,TRUE,dmfc_R,target,0.00964185408080828
DMCC2442951,TRUE,dmfc_R,target,-0.0654251474265606
DMCC2803654,FALSE,dmfc_R,target,0.0746714630377242
DMCC2834766,FALSE,dmfc_R,target,-0.0255615270419941
DMCC3062542,TRUE,dmfc_R,target,-0.0969108881670873
DMCC4191255,FALSE,dmfc_R,target,0.0309095775462424
DMCC5009144,TRUE,dmfc_R,target,-0.0552340605705492
DMCC5195268,FALSE,dmfc_R,target,0.114832774720651
DMCC5775387,FALSE,dmfc_R,target,0.0621574618523646
DMCC6371570,FALSE,dmfc_R,target,-0.0424508460426105
DMCC6418065,TRUE,dmfc_R,target,0.0787911243601997
DMCC6484785,TRUE,dmfc_R,target,0.0663692167247061
DMCC6661074,TRUE,dmfc_R,target,0.0284138176869849
DMCC6671683,TRUE,dmfc_R,target,0.0813573220063537
DMCC6705371,FALSE,dmfc_R,target,0.01357133770753
DMCC6721369,TRUE,dmfc_R,target,0.258279168661749
DMCC6904377,FALSE,dmfc_R,target,-0.00500252893316199
DMCC7297690,TRUE,dmfc_R,target,-0.031133487051871
DMCC7921988,TRUE,dmfc_R,target,0.0879981555091117
DMCC8033964,TRUE,dmfc_R,target,0.258210801653273
DMCC8050964,TRUE,dmfc_R,target,0.210254472778662
DMCC8078683,FALSE,dmfc_R,target,0.0238430843765275
DMCC9441378,TRUE,dmfc_R,target,-0.0813677768553716
DMCC9478705,TRUE,dmfc_R,target,0.256284836556405
DMCC9953810,TRUE,dmfc_R,target,0.0365412721619842
107321,TRUE,dmfc.alt_L,target,0.130582091281832
115825,FALSE,dmfc.alt_L,target,-0.0897310925093028
123117,TRUE,dmfc.alt_L,target,0.0990161294469899
130114,TRUE,dmfc.alt_L,target,0.00873774801437521
130518,FALSE,dmfc.alt_L,target,0.0708245389839718
132017,TRUE,dmfc.alt_L,target,-0.161318610732221
138837,TRUE,dmfc.alt_L,target,0.226880744739733
141422,TRUE,dmfc.alt_L,target,-0.00736778366998344
150423,TRUE,dmfc.alt_L,target,0.00411621443528086
158136,TRUE,dmfc.alt_L,target,-0.0654613429745962
160830,TRUE,dmfc.alt_L,target,0.0604912906636865
161832,TRUE,dmfc.alt_L,target,-0.0100764788830443
165032,TRUE,dmfc.alt_L,target,0.012391995469522
171330,TRUE,dmfc.alt_L,target,-0.0758995113616239
178243,TRUE,dmfc.alt_L,target,-0.145965016457697
178647,FALSE,dmfc.alt_L,target,-0.0687998077336325
178950,TRUE,dmfc.alt_L,target,0.136111006390819
182436,TRUE,dmfc.alt_L,target,-0.206979630948939
197449,TRUE,dmfc.alt_L,target,-0.0094768545983997
203418,TRUE,dmfc.alt_L,target,0.0965730569388162
204319,TRUE,dmfc.alt_L,target,-0.0171602841648434
233326,FALSE,dmfc.alt_L,target,0.0902919679661241
300618,TRUE,dmfc.alt_L,target,0.0211979486543591
317332,TRUE,dmfc.alt_L,target,0.15667488316718
346945,TRUE,dmfc.alt_L,target,0.090143144728635
352738,TRUE,dmfc.alt_L,target,0.0206307706592502
393550,FALSE,dmfc.alt_L,target,0.0313110068530204
448347,TRUE,dmfc.alt_L,target,0.00732164143387305
580650,TRUE,dmfc.alt_L,target,0.0583924296068296
