subj,is.analysis.group,roi.hemi,roi,hemi,param,taua
DMCC7297690,TRUE,SMhand_r,SMhand,r,incongruency,0.0957983193277311
DMCC7921988,TRUE,SMhand_r,SMhand,r,incongruency,-0.00756302521008403
DMCC8033964,TRUE,SMhand_r,SMhand,r,incongruency,0.0574229691876751
DMCC8050964,TRUE,SMhand_r,SMhand,r,incongruency,-0.170028011204482
DMCC8078683,FALSE,SMhand_r,SMhand,r,incongruency,-0.0277310924369748
DMCC9441378,TRUE,SMhand_r,SMhand,r,incongruency,0.0574229691876751
DMCC9478705,TRUE,SMhand_r,SMhand,r,incongruency,-0.0338935574229692
DMCC9953810,TRUE,SMhand_r,SMhand,r,incongruency,0.138655462184874
107321,TRUE,SMmouth_r,SMmouth,r,incongruency,0.193837535014006
115825,FALSE,SMmouth_r,SMmouth,r,incongruency,0.0554621848739496
123117,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0871148459383753
130114,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0840336134453782
130518,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.179831932773109
132017,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0753501400560224
138837,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.000840336134453782
141422,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0341736694677871
150423,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0509803921568627
158136,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0633053221288515
160830,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0719887955182073
161832,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.165546218487395
165032,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0560224089635854
171330,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0803921568627451
178243,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0260504201680672
178647,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.042296918767507
178950,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0170868347338936
182436,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0316526610644258
197449,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0605042016806723
203418,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0288515406162465
204319,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0252100840336134
233326,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.0428571428571429
300618,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0140056022408964
317332,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0775910364145658
346945,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0868347338935574
352738,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0207282913165266
393550,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.0481792717086835
448347,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.00812324929971989
580650,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.030812324929972
594156,TRUE,SMmouth_r,SMmouth,r,incongruency,0.273949579831933
601127,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0120448179271709
765864,TRUE,SMmouth_r,SMmouth,r,incongruency,0.011484593837535
814649,TRUE,SMmouth_r,SMmouth,r,incongruency,0.296078431372549
843151,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.23109243697479
849971,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.115406162464986
873968,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0431372549019608
877168,TRUE,SMmouth_r,SMmouth,r,incongruency,0.119887955182073
DMCC1328342,FALSE,SMmouth_r,SMmouth,r,incongruency,0.277871148459384
DMCC1596165,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.0238095238095238
DMCC1971064,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0896358543417367
DMCC2442951,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0417366946778711
DMCC2803654,FALSE,SMmouth_r,SMmouth,r,incongruency,0.117086834733894
DMCC2834766,FALSE,SMmouth_r,SMmouth,r,incongruency,0.0938375350140056
DMCC3062542,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.092436974789916
DMCC4191255,FALSE,SMmouth_r,SMmouth,r,incongruency,0.0316526610644258
DMCC4260551,FALSE,SMmouth_r,SMmouth,r,incongruency,0.196918767507003
DMCC4854075,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.117366946778711
DMCC5009144,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0829131652661064
DMCC5195268,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.0711484593837535
DMCC5775387,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.084593837535014
DMCC6371570,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.0134453781512605
DMCC6418065,TRUE,SMmouth_r,SMmouth,r,incongruency,0.069187675070028
DMCC6484785,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.146778711484594
DMCC6661074,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0375350140056022
DMCC6671683,TRUE,SMmouth_r,SMmouth,r,incongruency,0.150700280112045
DMCC6705371,FALSE,SMmouth_r,SMmouth,r,incongruency,0.0778711484593838
DMCC6721369,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0210084033613445
DMCC6904377,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.0198879551820728
DMCC7297690,TRUE,SMmouth_r,SMmouth,r,incongruency,0.0801120448179272
DMCC7921988,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.00224089635854342
DMCC8033964,TRUE,SMmouth_r,SMmouth,r,incongruency,0.134173669467787
DMCC8050964,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0649859943977591
DMCC8078683,FALSE,SMmouth_r,SMmouth,r,incongruency,-0.15406162464986
DMCC9441378,TRUE,SMmouth_r,SMmouth,r,incongruency,0.224089635854342
DMCC9478705,TRUE,SMmouth_r,SMmouth,r,incongruency,-0.0182072829131653
DMCC9953810,TRUE,SMmouth_r,SMmouth,r,incongruency,0.185714285714286
107321,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.10952380952381
115825,FALSE,SubCortical_r,SubCortical,r,incongruency,0.234453781512605
123117,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.10812324929972
130114,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.0714285714285714
130518,FALSE,SubCortical_r,SubCortical,r,incongruency,-0.0719887955182073
132017,TRUE,SubCortical_r,SubCortical,r,incongruency,0.111204481792717
138837,TRUE,SubCortical_r,SubCortical,r,incongruency,0.104481792717087
141422,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.112885154061625
150423,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0288515406162465
158136,TRUE,SubCortical_r,SubCortical,r,incongruency,0.117366946778711
160830,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0747899159663866
161832,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0784313725490196
165032,TRUE,SubCortical_r,SubCortical,r,incongruency,0.180672268907563
171330,TRUE,SubCortical_r,SubCortical,r,incongruency,0.00280112044817927
178243,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.121008403361345
178647,FALSE,SubCortical_r,SubCortical,r,incongruency,-0.107843137254902
178950,TRUE,SubCortical_r,SubCortical,r,incongruency,0.136414565826331
182436,TRUE,SubCortical_r,SubCortical,r,incongruency,0.102240896358543
197449,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.0313725490196078
203418,TRUE,SubCortical_r,SubCortical,r,incongruency,0.185714285714286
204319,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0574229691876751
233326,FALSE,SubCortical_r,SubCortical,r,incongruency,0.00112044817927171
300618,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0310924369747899
317332,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.00868347338935574
346945,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0966386554621849
352738,TRUE,SubCortical_r,SubCortical,r,incongruency,0.069187675070028
393550,FALSE,SubCortical_r,SubCortical,r,incongruency,-0.0532212885154062
448347,TRUE,SubCortical_r,SubCortical,r,incongruency,0.00280112044817927
580650,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.02296918767507
594156,TRUE,SubCortical_r,SubCortical,r,incongruency,0.20952380952381
601127,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.115686274509804
765864,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0030812324929972
814649,TRUE,SubCortical_r,SubCortical,r,incongruency,0.135574229691877
843151,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.163585434173669
849971,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.128571428571429
873968,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0840336134453782
877168,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.154341736694678
DMCC1328342,FALSE,SubCortical_r,SubCortical,r,incongruency,0.0333333333333333
DMCC1596165,FALSE,SubCortical_r,SubCortical,r,incongruency,0.0291316526610644
DMCC1971064,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.0918767507002801
DMCC2442951,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.111764705882353
DMCC2803654,FALSE,SubCortical_r,SubCortical,r,incongruency,-0.0310924369747899
DMCC2834766,FALSE,SubCortical_r,SubCortical,r,incongruency,0.00588235294117647
DMCC3062542,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0669467787114846
DMCC4191255,FALSE,SubCortical_r,SubCortical,r,incongruency,0.0212885154061625
DMCC4260551,FALSE,SubCortical_r,SubCortical,r,incongruency,0.120728291316527
DMCC4854075,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0801120448179272
DMCC5009144,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0624649859943978
DMCC5195268,FALSE,SubCortical_r,SubCortical,r,incongruency,-0.145098039215686
DMCC5775387,FALSE,SubCortical_r,SubCortical,r,incongruency,-0.034733893557423
DMCC6371570,FALSE,SubCortical_r,SubCortical,r,incongruency,0.00588235294117647
DMCC6418065,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0778711484593838
DMCC6484785,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.22156862745098
DMCC6661074,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.00980392156862745
DMCC6671683,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0582633053221289
DMCC6705371,FALSE,SubCortical_r,SubCortical,r,incongruency,0.156862745098039
DMCC6721369,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.0179271708683473
DMCC6904377,FALSE,SubCortical_r,SubCortical,r,incongruency,0.0291316526610644
DMCC7297690,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.034733893557423
DMCC7921988,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.0240896358543417
DMCC8033964,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.0633053221288515
DMCC8050964,TRUE,SubCortical_r,SubCortical,r,incongruency,-0.096358543417367
DMCC8078683,FALSE,SubCortical_r,SubCortical,r,incongruency,0.0478991596638656
DMCC9441378,TRUE,SubCortical_r,SubCortical,r,incongruency,0.0198879551820728
DMCC9478705,TRUE,SubCortical_r,SubCortical,r,incongruency,0.190196078431373
DMCC9953810,TRUE,SubCortical_r,SubCortical,r,incongruency,0.296078431372549
107321,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0173669467787115
115825,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.0168067226890756
123117,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0333333333333333
130114,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.111484593837535
130518,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.16218487394958
132017,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0112044817927171
138837,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0327731092436975
141422,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0436974789915966
150423,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.00952380952380953
158136,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.254621848739496
160830,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.163025210084034
161832,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.176470588235294
165032,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0243697478991597
171330,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.065546218487395
178243,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.12156862745098
178647,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.0187675070028011
178950,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0302521008403361
182436,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0798319327731092
197449,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0126050420168067
203418,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.084593837535014
204319,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0406162464985994
233326,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.00364145658263305
300618,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0319327731092437
317332,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.096358543417367
346945,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.233053221288515
352738,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.151540616246499
393550,FALSE,VentralAttn_r,VentralAttn,r,incongruency,-0.0677871148459384
448347,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.084593837535014
580650,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0394957983193277
594156,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.152100840336134
601127,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.179271708683473
765864,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.02296918767507
814649,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.000280112044817927
843151,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0949579831932773
849971,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.189355742296919
873968,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0182072829131653
877168,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.148739495798319
DMCC1328342,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.147899159663866
DMCC1596165,FALSE,VentralAttn_r,VentralAttn,r,incongruency,-0.0352941176470588
DMCC1971064,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0442577030812325
DMCC2442951,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0644257703081232
DMCC2803654,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.16750700280112
DMCC2834766,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.00280112044817927
DMCC3062542,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0579831932773109
DMCC4191255,FALSE,VentralAttn_r,VentralAttn,r,incongruency,-0.00168067226890756
DMCC4260551,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.0481792717086835
DMCC4854075,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0574229691876751
DMCC5009144,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0624649859943978
DMCC5195268,FALSE,VentralAttn_r,VentralAttn,r,incongruency,-0.0507002801120448
DMCC5775387,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.011484593837535
DMCC6371570,FALSE,VentralAttn_r,VentralAttn,r,incongruency,-0.0801120448179272
DMCC6418065,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.123529411764706
DMCC6484785,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.157422969187675
DMCC6661074,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0823529411764706
DMCC6671683,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0313725490196078
DMCC6705371,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.173949579831933
DMCC6721369,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0470588235294118
DMCC6904377,FALSE,VentralAttn_r,VentralAttn,r,incongruency,0.00784313725490196
DMCC7297690,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0196078431372549
DMCC7921988,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.0249299719887955
DMCC8033964,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.133333333333333
DMCC8050964,TRUE,VentralAttn_r,VentralAttn,r,incongruency,-0.0781512605042017
DMCC8078683,FALSE,VentralAttn_r,VentralAttn,r,incongruency,-0.1703081232493
DMCC9441378,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.101680672268908
DMCC9478705,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.170868347338936
DMCC9953810,TRUE,VentralAttn_r,VentralAttn,r,incongruency,0.159103641456583
107321,TRUE,Visual_r,Visual,r,incongruency,-0.0703081232492997
115825,FALSE,Visual_r,Visual,r,incongruency,0.0778711484593838
123117,TRUE,Visual_r,Visual,r,incongruency,-0.144817927170868
130114,TRUE,Visual_r,Visual,r,incongruency,0.0935574229691877
130518,FALSE,Visual_r,Visual,r,incongruency,-0.0955182072829132
132017,TRUE,Visual_r,Visual,r,incongruency,-0.0571428571428571
138837,TRUE,Visual_r,Visual,r,incongruency,0.218767507002801
141422,TRUE,Visual_r,Visual,r,incongruency,0.163585434173669
150423,TRUE,Visual_r,Visual,r,incongruency,0.128011204481793
158136,TRUE,Visual_r,Visual,r,incongruency,-0.0607843137254902
160830,TRUE,Visual_r,Visual,r,incongruency,0.0372549019607843
161832,TRUE,Visual_r,Visual,r,incongruency,-0.20672268907563
165032,TRUE,Visual_r,Visual,r,incongruency,0.0789915966386555
171330,TRUE,Visual_r,Visual,r,incongruency,0.0299719887955182
178243,TRUE,Visual_r,Visual,r,incongruency,-0.150140056022409
178647,FALSE,Visual_r,Visual,r,incongruency,-0.112324929971989
178950,TRUE,Visual_r,Visual,r,incongruency,0.170028011204482
182436,TRUE,Visual_r,Visual,r,incongruency,0.0179271708683473
197449,TRUE,Visual_r,Visual,r,incongruency,-0.0896358543417367
203418,TRUE,Visual_r,Visual,r,incongruency,0
204319,TRUE,Visual_r,Visual,r,incongruency,0.00700280112044818
233326,FALSE,Visual_r,Visual,r,incongruency,0.0722689075630252
300618,TRUE,Visual_r,Visual,r,incongruency,0.0983193277310924
317332,TRUE,Visual_r,Visual,r,incongruency,-0.0336134453781513
346945,TRUE,Visual_r,Visual,r,incongruency,0.121288515406162
352738,TRUE,Visual_r,Visual,r,incongruency,0.112605042016807
393550,FALSE,Visual_r,Visual,r,incongruency,-0.111764705882353
448347,TRUE,Visual_r,Visual,r,incongruency,0.080952380952381
580650,TRUE,Visual_r,Visual,r,incongruency,-0.0663865546218487
594156,TRUE,Visual_r,Visual,r,incongruency,0.277591036414566
601127,TRUE,Visual_r,Visual,r,incongruency,0.0574229691876751
765864,TRUE,Visual_r,Visual,r,incongruency,-0.162745098039216
814649,TRUE,Visual_r,Visual,r,incongruency,0.053781512605042
843151,TRUE,Visual_r,Visual,r,incongruency,-0.184873949579832
849971,TRUE,Visual_r,Visual,r,incongruency,0.0686274509803922
873968,TRUE,Visual_r,Visual,r,incongruency,0.141456582633053
877168,TRUE,Visual_r,Visual,r,incongruency,0.0221288515406162
DMCC1328342,FALSE,Visual_r,Visual,r,incongruency,-0.0305322128851541
DMCC1596165,FALSE,Visual_r,Visual,r,incongruency,-0.13109243697479
DMCC1971064,TRUE,Visual_r,Visual,r,incongruency,0.139495798319328
DMCC2442951,TRUE,Visual_r,Visual,r,incongruency,0.115126050420168
DMCC2803654,FALSE,Visual_r,Visual,r,incongruency,0.0714285714285714
DMCC2834766,FALSE,Visual_r,Visual,r,incongruency,0.219327731092437
DMCC3062542,TRUE,Visual_r,Visual,r,incongruency,0.120168067226891
DMCC4191255,FALSE,Visual_r,Visual,r,incongruency,-0.0238095238095238
DMCC4260551,FALSE,Visual_r,Visual,r,incongruency,0.128851540616246
DMCC4854075,TRUE,Visual_r,Visual,r,incongruency,0.0361344537815126
DMCC5009144,TRUE,Visual_r,Visual,r,incongruency,-0.0333333333333333
DMCC5195268,FALSE,Visual_r,Visual,r,incongruency,-0.0705882352941176
DMCC5775387,FALSE,Visual_r,Visual,r,incongruency,-0.0792717086834734
DMCC6371570,FALSE,Visual_r,Visual,r,incongruency,0.108683473389356
DMCC6418065,TRUE,Visual_r,Visual,r,incongruency,0.171428571428571
DMCC6484785,TRUE,Visual_r,Visual,r,incongruency,-0.161344537815126
DMCC6661074,TRUE,Visual_r,Visual,r,incongruency,-0.105602240896359
DMCC6671683,TRUE,Visual_r,Visual,r,incongruency,0.0204481792717087
DMCC6705371,FALSE,Visual_r,Visual,r,incongruency,0.112044817927171
DMCC6721369,TRUE,Visual_r,Visual,r,incongruency,-0.0518207282913165
DMCC6904377,FALSE,Visual_r,Visual,r,incongruency,0.0280112044817927
DMCC7297690,TRUE,Visual_r,Visual,r,incongruency,0.192156862745098
DMCC7921988,TRUE,Visual_r,Visual,r,incongruency,-0.023249299719888
DMCC8033964,TRUE,Visual_r,Visual,r,incongruency,0.175910364145658
DMCC8050964,TRUE,Visual_r,Visual,r,incongruency,-0.141176470588235
DMCC8078683,FALSE,Visual_r,Visual,r,incongruency,-0.113165266106443
DMCC9441378,TRUE,Visual_r,Visual,r,incongruency,0.196638655462185
DMCC9478705,TRUE,Visual_r,Visual,r,incongruency,0.30952380952381
DMCC9953810,TRUE,Visual_r,Visual,r,incongruency,0.336694677871149
107321,TRUE,Auditory_l,Auditory,l,silhou,-0.0316526610644258
115825,FALSE,Auditory_l,Auditory,l,silhou,-0.0254901960784314
123117,TRUE,Auditory_l,Auditory,l,silhou,-0.0103641456582633
130114,TRUE,Auditory_l,Auditory,l,silhou,0.0282913165266106
130518,FALSE,Auditory_l,Auditory,l,silhou,-0.000840336134453782
132017,TRUE,Auditory_l,Auditory,l,silhou,-0.0221288515406162
138837,TRUE,Auditory_l,Auditory,l,silhou,0.101680672268908
141422,TRUE,Auditory_l,Auditory,l,silhou,0.0106442577030812
150423,TRUE,Auditory_l,Auditory,l,silhou,0.0366946778711485
158136,TRUE,Auditory_l,Auditory,l,silhou,-0.0282913165266106
160830,TRUE,Auditory_l,Auditory,l,silhou,0.0411764705882353
161832,TRUE,Auditory_l,Auditory,l,silhou,-0.0361344537815126
165032,TRUE,Auditory_l,Auditory,l,silhou,-0.0168067226890756
171330,TRUE,Auditory_l,Auditory,l,silhou,-0.0613445378151261
